BallSpeed,WaveInterval,BallsPerWave,WaveDelay,DistractionCount,DistractionSpeed,CubeMode,BallSize,ColorShift,SpawnDistance,SuccessTarget
6.603158,2.733108,2,0.3888497,11,1.969202,0,1.900335,0,6.216758,0
8.256042,0.5296598,5,0.2140599,11,3.964241,1,0.7944661,0,5.57968,0
8.256042,0.5296598,5,0.2140599,11,3.964241,1,0.7944661,0,5.57968,0
9.882548,0.8154148,4,1.307876,11,3.19382,0,1.990523,1,5.291861,0
9.882548,0.8154148,4,1.307876,11,3.19382,0,1.990523,1,5.291861,1
9.882548,0.8154148,4,1.307876,11,3.19382,0,1.990523,1,5.291861,0
9.882548,0.8154148,4,1.307876,11,3.19382,0,1.990523,1,5.291861,1
9.469001,2.22204,5,1.270111,6,7.353489,2,2.230106,0,12.02202,1
9.469001,2.22204,5,1.270111,6,7.353489,2,2.230106,0,12.02202,0
5.073105,2.978571,1,1.042491,5,5.589797,1,1.70454,0,13.05839,1
5.974349,3.426264,1,0.4157912,11,0.8488275,0,0.3863097,0,7.496743,1
12.88255,0.6628283,5,1.1181,2,2.396728,2,1.115159,1,12.23277,0
12.88255,0.6628283,5,1.1181,2,2.396728,2,1.115159,1,12.23277,0
12.88255,0.6628283,5,1.1181,2,2.396728,2,1.115159,1,12.23277,0
7.419512,0.9523697,3,0.7115682,8,7.570295,0,1.851255,0,11.09201,1
7.419512,0.9523697,3,0.7115682,8,7.570295,0,1.851255,0,11.09201,1
7.419512,0.9523697,3,0.7115682,8,7.570295,0,1.851255,0,11.09201,1
5.30704,1.686919,1,0.8606477,13,3.737981,2,1.616456,0,14.64035,1
3.555062,2.999021,4,0.35368,3,4.825886,0,1.433556,1,13.68741,0
3.555062,2.999021,4,0.35368,3,4.825886,0,1.433556,1,13.68741,0
3.555062,2.999021,4,0.35368,3,4.825886,0,1.433556,1,13.68741,0
7.117334,1.320115,2,0.7201223,2,7.841109,2,1.203525,0,8.671235,0
7.117334,1.320115,2,0.7201223,2,7.841109,2,1.203525,0,8.671235,1
12.02594,3.22047,3,0.4518552,0,3.726191,2,2.493668,1,7.535383,1
12.02594,3.22047,3,0.4518552,0,3.726191,2,2.493668,1,7.535383,0
12.02594,3.22047,3,0.4518552,0,3.726191,2,2.493668,1,7.535383,0
12.30573,3.838116,2,0.7217275,8,7.870789,2,2.373523,1,11.75183,0
12.30573,3.838116,2,0.7217275,8,7.870789,2,2.373523,1,11.75183,0
12.30573,3.838116,2,0.7217275,8,7.870789,2,2.373523,1,11.75183,0
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,1
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,0
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,0
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,1
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,1
10.59741,3.362378,5,1.032822,3,7.966304,2,1.939232,1,12.86185,0
11.5267,1.086266,2,1.02968,9,7.826932,2,2.456263,1,14.83915,1
11.5267,1.086266,2,1.02968,9,7.826932,2,2.456263,1,14.83915,0
3.730489,1.236798,4,0.2813734,3,6.908904,2,2.438863,0,6.879435,0
3.730489,1.236798,4,0.2813734,3,6.908904,2,2.438863,0,6.879435,0
9.903288,1.12348,1,1.030618,3,3.673407,1,1.577385,0,9.478651,0
8.028153,2.489669,4,0.8325297,4,4.892905,0,2.196064,0,13.11747,1
8.028153,2.489669,4,0.8325297,4,4.892905,0,2.196064,0,13.11747,0
8.028153,2.489669,4,0.8325297,4,4.892905,0,2.196064,0,13.11747,0
10.08035,1.388895,1,1.178573,8,3.766947,2,0.4662178,1,13.09461,0
6.217963,3.546754,4,0.3053139,2,5.524976,1,0.5825154,0,6.076873,0
6.217963,3.546754,4,0.3053139,2,5.524976,1,0.5825154,0,6.076873,0
5.535238,3.156835,1,0.5582508,2,2.665471,0,1.556588,0,14.56021,1
4.594403,0.6787078,5,0.1382384,12,0.5877789,2,1.317988,1,7.02182,1
4.594403,0.6787078,5,0.1382384,12,0.5877789,2,1.317988,1,7.02182,0
4.594403,0.6787078,5,0.1382384,12,0.5877789,2,1.317988,1,7.02182,0
4.594403,0.6787078,5,0.1382384,12,0.5877789,2,1.317988,1,7.02182,0
8.109633,1.574606,2,0.2870642,6,5.210585,0,0.430035,1,5.242164,1
8.109633,1.574606,2,0.2870642,6,5.210585,0,0.430035,1,5.242164,1
4.857144,3.694977,2,1.041602,10,6.021126,2,2.193642,0,11.57277,1
4.857144,3.694977,2,1.041602,10,6.021126,2,2.193642,0,11.57277,1
6.085699,1.784127,3,1.012946,0,2.313344,1,1.734809,0,8.802917,1
6.085699,1.784127,3,1.012946,0,2.313344,1,1.734809,0,8.802917,1
6.085699,1.784127,3,1.012946,0,2.313344,1,1.734809,0,8.802917,1
5.783454,1.598564,3,1.47753,2,1.373116,1,1.429442,1,7.185214,0
5.783454,1.598564,3,1.47753,2,1.373116,1,1.429442,1,7.185214,1
5.783454,1.598564,3,1.47753,2,1.373116,1,1.429442,1,7.185214,1
9.548985,2.54177,2,0.6564234,14,5.093266,2,0.9935854,0,6.147504,0
9.548985,2.54177,2,0.6564234,14,5.093266,2,0.9935854,0,6.147504,0
11.37376,2.227386,2,0.2852719,14,1.768631,1,1.101295,1,12.37343,0
11.37376,2.227386,2,0.2852719,14,1.768631,1,1.101295,1,12.37343,0
7.142497,3.078144,5,0.5672631,12,3.869502,2,2.491703,0,13.01869,1
7.142497,3.078144,5,0.5672631,12,3.869502,2,2.491703,0,13.01869,1
7.142497,3.078144,5,0.5672631,12,3.869502,2,2.491703,0,13.01869,0
10.45178,2.185928,4,0.1187559,1,1.732638,2,0.661199,0,10.89563,1
10.45178,2.185928,4,0.1187559,1,1.732638,2,0.661199,0,10.89563,0
10.45178,2.185928,4,0.1187559,1,1.732638,2,0.661199,0,10.89563,0
10.45178,2.185928,4,0.1187559,1,1.732638,2,0.661199,0,10.89563,0
10.15587,2.444731,5,0.3939888,9,3.892284,2,1.61034,0,11.71844,0
10.15587,2.444731,5,0.3939888,9,3.892284,2,1.61034,0,11.71844,0
10.15587,2.444731,5,0.3939888,9,3.892284,2,1.61034,0,11.71844,0
9.767037,3.010062,5,0.4131943,11,6.960894,1,1.468581,0,8.261296,0
9.767037,3.010062,5,0.4131943,11,6.960894,1,1.468581,0,8.261296,0
9.767037,3.010062,5,0.4131943,11,6.960894,1,1.468581,0,8.261296,1
9.767037,3.010062,5,0.4131943,11,6.960894,1,1.468581,0,8.261296,0
7.182455,3.773436,3,0.7142737,1,1.781597,1,1.887202,0,13.10855,1
7.182455,3.773436,3,0.7142737,1,1.781597,1,1.887202,0,13.10855,0
7.182455,3.773436,3,0.7142737,1,1.781597,1,1.887202,0,13.10855,1
5.985919,3.210185,4,0.8849703,2,2.796794,0,0.7196943,0,5.040542,1
5.985919,3.210185,4,0.8849703,2,2.796794,0,0.7196943,0,5.040542,1
5.985919,3.210185,4,0.8849703,2,2.796794,0,0.7196943,0,5.040542,0
5.985919,3.210185,4,0.8849703,2,2.796794,0,0.7196943,0,5.040542,1
4.372952,1.729199,2,0.2715027,11,4.365903,0,0.9556133,0,12.78367,1
4.372952,1.729199,2,0.2715027,11,4.365903,0,0.9556133,0,12.78367,1
3.783887,3.541407,5,0.1058057,6,0.8187153,2,0.6004426,0,14.67227,1
3.783887,3.541407,5,0.1058057,6,0.8187153,2,0.6004426,0,14.67227,0
2.862484,2.044782,1,0.09411982,14,7.807472,0,1.492318,0,12.55901,1
9.322852,2.351785,1,0.7673113,9,3.886583,2,1.214512,0,10.42519,0
7.459721,1.284456,5,0.5899502,11,4.851555,2,1.655095,0,13.69943,0
7.459721,1.284456,5,0.5899502,11,4.851555,2,1.655095,0,13.69943,0
2.937752,2.208231,2,1.02301,2,7.334072,1,1.904012,0,14.80457,1
2.937752,2.208231,2,1.02301,2,7.334072,1,1.904012,0,14.80457,1
12.27356,1.828887,3,0.8736784,3,3.628865,1,2.199944,1,6.456269,1
12.27356,1.828887,3,0.8736784,3,3.628865,1,2.199944,1,6.456269,1
12.27356,1.828887,3,0.8736784,3,3.628865,1,2.199944,1,6.456269,0
12.27356,1.828887,3,0.8736784,3,3.628865,1,2.199944,1,6.456269,0
12.27356,1.828887,3,0.8736784,3,3.628865,1,2.199944,1,6.456269,0
9.133275,1.136971,4,1.481118,3,0.5136694,2,1.914404,0,5.560589,0
9.133275,1.136971,4,1.481118,3,0.5136694,2,1.914404,0,5.560589,1
9.133275,1.136971,4,1.481118,3,0.5136694,2,1.914404,0,5.560589,0
9.133275,1.136971,4,1.481118,3,0.5136694,2,1.914404,0,5.560589,0
10.38364,1.072963,5,1.233476,13,1.668008,1,0.6990536,1,12.45166,0
10.38364,1.072963,5,1.233476,13,1.668008,1,0.6990536,1,12.45166,1
10.38364,1.072963,5,1.233476,13,1.668008,1,0.6990536,1,12.45166,0
10.38364,1.072963,5,1.233476,13,1.668008,1,0.6990536,1,12.45166,1
10.38364,1.072963,5,1.233476,13,1.668008,1,0.6990536,1,12.45166,1
8.632346,3.394466,3,0.3671255,5,6.681337,2,2.13208,0,14.54951,0
4.297777,2.691547,5,1.365689,0,1.78554,2,1.139454,0,12.70263,1
4.297777,2.691547,5,1.365689,0,1.78554,2,1.139454,0,12.70263,1
4.297777,2.691547,5,1.365689,0,1.78554,2,1.139454,0,12.70263,1
4.297777,2.691547,5,1.365689,0,1.78554,2,1.139454,0,12.70263,0
4.297777,2.691547,5,1.365689,0,1.78554,2,1.139454,0,12.70263,0
12.92628,2.153616,2,0.895757,4,6.682252,2,0.8198757,0,7.005647,0
10.37351,2.751838,4,0.2091842,5,2.453073,2,1.871888,0,6.343344,0
10.37351,2.751838,4,0.2091842,5,2.453073,2,1.871888,0,6.343344,0
10.37351,2.751838,4,0.2091842,5,2.453073,2,1.871888,0,6.343344,0
12.336,3.974195,3,0.6514842,6,2.525265,2,1.221289,1,9.94474,0
12.336,3.974195,3,0.6514842,6,2.525265,2,1.221289,1,9.94474,0
12.336,3.974195,3,0.6514842,6,2.525265,2,1.221289,1,9.94474,1
11.55519,1.637483,3,0.5577106,7,3.29696,0,1.391307,0,13.935,0
6.503057,1.127683,4,1.414972,6,3.247759,0,1.162581,1,14.867,1
6.503057,1.127683,4,1.414972,6,3.247759,0,1.162581,1,14.867,0
6.503057,1.127683,4,1.414972,6,3.247759,0,1.162581,1,14.867,1
6.503057,1.127683,4,1.414972,6,3.247759,0,1.162581,1,14.867,1
6.102285,1.614746,1,0.8548428,2,1.071245,1,0.5875717,0,7.245154,0
3.588519,0.9407607,4,1.063606,5,1.902844,1,1.76515,1,13.27567,0
2.683339,2.711576,5,0.1415301,3,0.8263354,2,2.160442,1,6.473611,1
2.683339,2.711576,5,0.1415301,3,0.8263354,2,2.160442,1,6.473611,0
2.683339,2.711576,5,0.1415301,3,0.8263354,2,2.160442,1,6.473611,0
2.683339,2.711576,5,0.1415301,3,0.8263354,2,2.160442,1,6.473611,1
2.683339,2.711576,5,0.1415301,3,0.8263354,2,2.160442,1,6.473611,0
11.67601,3.324489,5,0.5572156,6,6.156101,0,0.4695118,1,10.55705,1
11.67601,3.324489,5,0.5572156,6,6.156101,0,0.4695118,1,10.55705,1
11.67601,3.324489,5,0.5572156,6,6.156101,0,0.4695118,1,10.55705,1
11.67601,3.324489,5,0.5572156,6,6.156101,0,0.4695118,1,10.55705,0
11.67601,3.324489,5,0.5572156,6,6.156101,0,0.4695118,1,10.55705,0
11.42131,3.972755,1,0.3263305,9,4.171894,0,0.6374875,1,8.343737,0
7.085585,1.176191,3,0.05205281,14,1.124482,0,2.37947,0,7.512105,1
7.085585,1.176191,3,0.05205281,14,1.124482,0,2.37947,0,7.512105,0
7.085585,1.176191,3,0.05205281,14,1.124482,0,2.37947,0,7.512105,0
2.749178,0.9043092,1,0.4621638,11,4.401763,0,2.272683,0,10.18222,1
8.983201,2.96142,4,1.141233,3,3.33294,1,1.4127,1,8.238012,0
5.583603,3.170182,5,0.4112323,1,6.393502,2,2.166435,0,9.926899,1
5.583603,3.170182,5,0.4112323,1,6.393502,2,2.166435,0,9.926899,0
5.583603,3.170182,5,0.4112323,1,6.393502,2,2.166435,0,9.926899,0
5.583603,3.170182,5,0.4112323,1,6.393502,2,2.166435,0,9.926899,1
5.583603,3.170182,5,0.4112323,1,6.393502,2,2.166435,0,9.926899,0
12.67628,2.902064,1,0.7642925,0,4.701869,1,0.7834315,0,7.553151,0
6.805231,2.950795,2,1.459767,8,5.506469,0,0.7415388,0,8.511975,0
6.805231,2.950795,2,1.459767,8,5.506469,0,0.7415388,0,8.511975,1
11.4447,0.605995,4,0.3146853,8,2.40871,2,2.250154,0,7.86326,0
6.273042,2.299115,3,0.360552,2,6.42566,0,1.626539,0,7.738277,0
6.273042,2.299115,3,0.360552,2,6.42566,0,1.626539,0,7.738277,0
6.273042,2.299115,3,0.360552,2,6.42566,0,1.626539,0,7.738277,0
2.290144,2.516262,3,1.391089,3,5.951382,1,2.04255,0,10.37198,1
2.290144,2.516262,3,1.391089,3,5.951382,1,2.04255,0,10.37198,1
2.290144,2.516262,3,1.391089,3,5.951382,1,2.04255,0,10.37198,1
10.24917,1.973231,3,1.129235,10,3.962686,0,2.431507,1,12.78755,1
10.24917,1.973231,3,1.129235,10,3.962686,0,2.431507,1,12.78755,1
10.24917,1.973231,3,1.129235,10,3.962686,0,2.431507,1,12.78755,1
6.656888,3.993384,1,1.406467,0,5.093797,0,1.982446,0,14.05514,1
7.239981,3.813102,2,1.207895,11,5.652395,0,0.5328498,0,8.850497,1
7.239981,3.813102,2,1.207895,11,5.652395,0,0.5328498,0,8.850497,0
7.516634,3.729771,3,0.1348527,3,5.466323,2,1.766842,0,9.693295,0
7.516634,3.729771,3,0.1348527,3,5.466323,2,1.766842,0,9.693295,0
7.251589,0.8617898,2,0.6821695,6,0.9116771,0,1.2872,0,10.40517,1
7.251589,0.8617898,2,0.6821695,6,0.9116771,0,1.2872,0,10.40517,1
8.484642,1.603183,4,0.2157087,6,5.350655,0,2.238364,0,8.051497,1
8.484642,1.603183,4,0.2157087,6,5.350655,0,2.238364,0,8.051497,0
8.484642,1.603183,4,0.2157087,6,5.350655,0,2.238364,0,8.051497,0
8.484642,1.603183,4,0.2157087,6,5.350655,0,2.238364,0,8.051497,1
9.225785,1.821074,5,0.1398605,4,1.856823,1,2.174794,1,13.40684,0
5.443175,3.757277,4,1.202795,2,0.7551451,0,0.4707103,1,7.891282,1
5.443175,3.757277,4,1.202795,2,0.7551451,0,0.4707103,1,7.891282,1
5.443175,3.757277,4,1.202795,2,0.7551451,0,0.4707103,1,7.891282,1
5.443175,3.757277,4,1.202795,2,0.7551451,0,0.4707103,1,7.891282,0
5.665402,3.71986,4,1.121804,5,1.624691,2,1.660506,1,13.74782,0
5.665402,3.71986,4,1.121804,5,1.624691,2,1.660506,1,13.74782,1
5.665402,3.71986,4,1.121804,5,1.624691,2,1.660506,1,13.74782,1
5.665402,3.71986,4,1.121804,5,1.624691,2,1.660506,1,13.74782,0
8.992708,3.498366,5,0.5979076,14,7.263699,1,0.7500455,0,5.083188,0
8.992708,3.498366,5,0.5979076,14,7.263699,1,0.7500455,0,5.083188,0
8.992708,3.498366,5,0.5979076,14,7.263699,1,0.7500455,0,5.083188,1
8.992708,3.498366,5,0.5979076,14,7.263699,1,0.7500455,0,5.083188,1
8.992708,3.498366,5,0.5979076,14,7.263699,1,0.7500455,0,5.083188,0
7.06984,3.018888,1,0.1725121,13,0.6786467,1,2.041687,1,13.22223,1
3.07852,3.875548,1,1.23014,8,3.435405,0,1.633244,0,5.271384,1
9.212629,3.215237,2,0.8329171,2,2.159692,2,0.9997876,1,14.98363,0
9.212629,3.215237,2,0.8329171,2,2.159692,2,0.9997876,1,14.98363,0
3.277992,1.630622,3,0.08106004,1,2.387187,1,2.264769,1,7.460003,0
7.722386,1.865131,1,0.06513418,6,4.017466,2,1.633503,0,7.855971,0
11.24034,1.006814,4,0.6714018,10,7.3318,0,1.6801,1,13.06364,1
11.24034,1.006814,4,0.6714018,10,7.3318,0,1.6801,1,13.06364,0
11.24034,1.006814,4,0.6714018,10,7.3318,0,1.6801,1,13.06364,1
11.24034,1.006814,4,0.6714018,10,7.3318,0,1.6801,1,13.06364,0
11.28888,1.629946,5,0.06458589,11,4.352329,1,1.736184,1,14.40042,0
11.28888,1.629946,5,0.06458589,11,4.352329,1,1.736184,1,14.40042,0
11.28888,1.629946,5,0.06458589,11,4.352329,1,1.736184,1,14.40042,0
10.85238,0.5260128,3,0.07018462,8,5.208883,0,0.6915396,1,12.95008,0
10.85238,0.5260128,3,0.07018462,8,5.208883,0,0.6915396,1,12.95008,0
10.85238,0.5260128,3,0.07018462,8,5.208883,0,0.6915396,1,12.95008,1
10.32381,1.599052,3,1.004169,6,1.762238,0,1.855773,1,5.629633,0
8.496625,2.768841,4,1.16175,2,2.833706,2,0.721885,1,10.11266,0
8.496625,2.768841,4,1.16175,2,2.833706,2,0.721885,1,10.11266,0
8.496625,2.768841,4,1.16175,2,2.833706,2,0.721885,1,10.11266,0
10.892,2.192104,4,0.9602491,2,2.393026,1,0.4320943,1,13.19774,1
10.892,2.192104,4,0.9602491,2,2.393026,1,0.4320943,1,13.19774,0
10.892,2.192104,4,0.9602491,2,2.393026,1,0.4320943,1,13.19774,1
10.892,2.192104,4,0.9602491,2,2.393026,1,0.4320943,1,13.19774,0
5.254957,1.960747,5,0.4702885,2,5.538414,2,1.803069,0,13.81408,0
6.801291,3.714227,1,0.3228124,0,3.527681,2,0.9370106,1,12.2198,1
3.840876,3.756788,1,0.4666853,0,1.543222,1,2.435047,1,9.127303,0
7.68227,0.7619699,4,0.9702733,9,7.845906,0,1.379051,1,11.92188,1
7.68227,0.7619699,4,0.9702733,9,7.845906,0,1.379051,1,11.92188,0
7.68227,0.7619699,4,0.9702733,9,7.845906,0,1.379051,1,11.92188,0
6.729363,1.3753,5,0.951935,4,7.879941,1,1.551561,1,7.216847,1
6.729363,1.3753,5,0.951935,4,7.879941,1,1.551561,1,7.216847,1
6.729363,1.3753,5,0.951935,4,7.879941,1,1.551561,1,7.216847,1
6.729363,1.3753,5,0.951935,4,7.879941,1,1.551561,1,7.216847,0
6.729363,1.3753,5,0.951935,4,7.879941,1,1.551561,1,7.216847,1
5.837207,2.317107,5,0.6158346,14,6.430899,0,1.396637,0,14.4919,1
5.837207,2.317107,5,0.6158346,14,6.430899,0,1.396637,0,14.4919,0
5.837207,2.317107,5,0.6158346,14,6.430899,0,1.396637,0,14.4919,1
5.837207,2.317107,5,0.6158346,14,6.430899,0,1.396637,0,14.4919,1
5.837207,2.317107,5,0.6158346,14,6.430899,0,1.396637,0,14.4919,1
6.695129,1.497794,3,0.9393562,14,2.078696,2,2.084605,0,12.38761,1
6.695129,1.497794,3,0.9393562,14,2.078696,2,2.084605,0,12.38761,0
11.93631,1.770658,1,0.433545,8,0.7235845,2,2.492351,0,14.6258,0
4.329066,0.8930593,2,0.6636891,8,5.071477,0,1.965082,1,14.68396,0
4.329066,0.8930593,2,0.6636891,8,5.071477,0,1.965082,1,14.68396,1
4.425961,0.8091831,3,1.263003,4,6.151921,2,0.581154,0,7.358592,0
5.600614,3.164597,1,0.4931419,11,6.072627,0,1.521867,0,10.45323,1
1.665851,1.25639,2,0.7899949,13,6.03664,1,0.6312415,0,7.605504,1
1.665851,1.25639,2,0.7899949,13,6.03664,1,0.6312415,0,7.605504,1
8.435781,2.347273,2,0.2275304,6,4.072408,2,0.8206735,0,7.150166,1
8.435781,2.347273,2,0.2275304,6,4.072408,2,0.8206735,0,7.150166,0
12.95255,2.294717,3,0.1591393,5,3.100957,0,1.008571,1,14.05389,0
12.95255,2.294717,3,0.1591393,5,3.100957,0,1.008571,1,14.05389,0
10.97077,2.754019,5,0.1958373,7,2.38788,0,2.39822,0,11.10241,0
10.97077,2.754019,5,0.1958373,7,2.38788,0,2.39822,0,11.10241,1
10.97077,2.754019,5,0.1958373,7,2.38788,0,2.39822,0,11.10241,0
10.97077,2.754019,5,0.1958373,7,2.38788,0,2.39822,0,11.10241,0
9.976212,3.084183,3,1.393703,5,3.608626,0,2.421205,1,11.79773,0
9.976212,3.084183,3,1.393703,5,3.608626,0,2.421205,1,11.79773,0
9.976212,3.084183,3,1.393703,5,3.608626,0,2.421205,1,11.79773,0
6.942446,2.653389,3,0.6694486,13,7.438234,0,2.47882,0,10.08798,1
6.942446,2.653389,3,0.6694486,13,7.438234,0,2.47882,0,10.08798,1
6.942446,2.653389,3,0.6694486,13,7.438234,0,2.47882,0,10.08798,1
2.300869,1.731766,3,1.001683,1,7.715074,1,2.459562,0,12.31486,1
2.300869,1.731766,3,1.001683,1,7.715074,1,2.459562,0,12.31486,1
2.300869,1.731766,3,1.001683,1,7.715074,1,2.459562,0,12.31486,0
8.858328,3.485161,2,0.6271894,11,7.333402,1,1.550406,0,5.007453,0
8.858328,3.485161,2,0.6271894,11,7.333402,1,1.550406,0,5.007453,0
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,1
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,0
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,0
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,1
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,1
12.51716,2.227915,3,0.4953773,6,4.011044,1,1.900345,1,13.69486,0
8.183892,1.418587,1,0.6124367,6,7.967334,2,1.755811,1,10.58861,0
9.735447,1.85959,3,0.2927839,5,7.091387,1,2.207128,1,7.321732,0
9.735447,1.85959,3,0.2927839,5,7.091387,1,2.207128,1,7.321732,0
12.88985,3.383897,3,1.082365,10,3.751583,0,2.008402,0,7.280728,0
12.88985,3.383897,3,1.082365,10,3.751583,0,2.008402,0,7.280728,1
12.88985,3.383897,3,1.082365,10,3.751583,0,2.008402,0,7.280728,0
12.88985,3.383897,3,1.082365,10,3.751583,0,2.008402,0,7.280728,0
8.355727,3.526724,1,0.8929181,2,7.419034,0,1.440727,0,13.95892,0
4.539401,1.192863,5,0.5073488,12,5.051061,1,1.410243,1,7.40115,0
4.539401,1.192863,5,0.5073488,12,5.051061,1,1.410243,1,7.40115,1
4.539401,1.192863,5,0.5073488,12,5.051061,1,1.410243,1,7.40115,1
4.539401,1.192863,5,0.5073488,12,5.051061,1,1.410243,1,7.40115,1
4.539401,1.192863,5,0.5073488,12,5.051061,1,1.410243,1,7.40115,0
3.780683,0.786151,3,1.333923,1,6.60415,2,2.314893,0,9.439413,0
3.780683,0.786151,3,1.333923,1,6.60415,2,2.314893,0,9.439413,0
3.780683,0.786151,3,1.333923,1,6.60415,2,2.314893,0,9.439413,0
3.629133,2.616929,5,0.3512736,12,4.802631,0,1.767981,1,5.257895,1
3.629133,2.616929,5,0.3512736,12,4.802631,0,1.767981,1,5.257895,0
3.629133,2.616929,5,0.3512736,12,4.802631,0,1.767981,1,5.257895,1
3.629133,2.616929,5,0.3512736,12,4.802631,0,1.767981,1,5.257895,0
3.629133,2.616929,5,0.3512736,12,4.802631,0,1.767981,1,5.257895,0
3.708585,2.575749,3,1.006788,5,5.469038,0,0.5121133,1,8.975821,1
3.708585,2.575749,3,1.006788,5,5.469038,0,0.5121133,1,8.975821,1
3.708585,2.575749,3,1.006788,5,5.469038,0,0.5121133,1,8.975821,0
5.859938,2.447884,5,1.304886,5,0.5144607,2,1.547431,1,12.12827,1
5.859938,2.447884,5,1.304886,5,0.5144607,2,1.547431,1,12.12827,0
5.859938,2.447884,5,1.304886,5,0.5144607,2,1.547431,1,12.12827,1
5.859938,2.447884,5,1.304886,5,0.5144607,2,1.547431,1,12.12827,0
4.843818,0.9554112,3,0.4172578,7,3.229901,2,0.9427712,1,10.79985,0
4.843818,0.9554112,3,0.4172578,7,3.229901,2,0.9427712,1,10.79985,0
3.81495,0.9244472,4,1.020662,0,4.348672,1,0.5098514,0,8.020488,1
3.81495,0.9244472,4,1.020662,0,4.348672,1,0.5098514,0,8.020488,0
2.786586,0.5485527,1,1.305499,10,5.760797,1,0.7080551,1,9.904001,0
9.314398,1.399574,1,0.3083676,2,4.583311,1,1.072999,0,9.501496,1
6.85802,2.091021,1,1.195689,4,2.21094,1,1.087752,1,11.64603,1
4.690879,1.492542,4,0.9546695,6,4.163011,0,1.179663,1,9.826919,1
4.690879,1.492542,4,0.9546695,6,4.163011,0,1.179663,1,9.826919,0
4.690879,1.492542,4,0.9546695,6,4.163011,0,1.179663,1,9.826919,0
4.94956,1.349967,4,1.110141,3,5.745271,0,1.129014,1,8.325583,0
4.94956,1.349967,4,1.110141,3,5.745271,0,1.129014,1,8.325583,1
4.94956,1.349967,4,1.110141,3,5.745271,0,1.129014,1,8.325583,1
4.94956,1.349967,4,1.110141,3,5.745271,0,1.129014,1,8.325583,1
9.005423,1.861398,1,0.7203274,5,6.003554,0,0.9879544,0,9.381688,1
11.28271,2.001224,3,1.143636,10,5.294451,1,1.439007,0,9.884769,0
11.28271,2.001224,3,1.143636,10,5.294451,1,1.439007,0,9.884769,0
5.905447,0.9744242,2,0.4328246,6,4.870269,2,1.444008,0,11.63764,1
2.798128,2.378631,5,0.744495,9,6.406291,1,0.8360978,0,10.41515,1
2.798128,2.378631,5,0.744495,9,6.406291,1,0.8360978,0,10.41515,1
2.798128,2.378631,5,0.744495,9,6.406291,1,0.8360978,0,10.41515,1
2.798128,2.378631,5,0.744495,9,6.406291,1,0.8360978,0,10.41515,1
2.798128,2.378631,5,0.744495,9,6.406291,1,0.8360978,0,10.41515,1
8.674352,2.35237,2,0.5884637,3,5.06832,0,0.5658865,0,8.704658,0
3.992715,2.315511,5,0.4495479,2,6.40303,1,1.228089,0,7.086321,1
3.992715,2.315511,5,0.4495479,2,6.40303,1,1.228089,0,7.086321,1
3.992715,2.315511,5,0.4495479,2,6.40303,1,1.228089,0,7.086321,1
3.992715,2.315511,5,0.4495479,2,6.40303,1,1.228089,0,7.086321,0
2.825577,1.754567,3,0.5480817,8,4.002115,0,1.143129,1,8.053417,1
2.825577,1.754567,3,0.5480817,8,4.002115,0,1.143129,1,8.053417,0
7.936644,2.127485,3,0.3254761,2,2.960793,1,0.6629972,0,9.278514,0
7.936644,2.127485,3,0.3254761,2,2.960793,1,0.6629972,0,9.278514,0
4.596471,1.10192,2,1.248403,8,4.046936,0,0.9434031,0,9.111104,0
8.441145,1.175013,3,1.289024,2,1.823869,1,1.17268,1,9.096947,0
8.441145,1.175013,3,1.289024,2,1.823869,1,1.17268,1,9.096947,1
6.152476,1.490627,3,0.7282688,10,6.746794,0,1.468935,0,7.628099,1
6.152476,1.490627,3,0.7282688,10,6.746794,0,1.468935,0,7.628099,1
7.268412,2.771592,2,0.9705669,6,1.976324,0,1.314332,0,11.64864,1
7.268412,2.771592,2,0.9705669,6,1.976324,0,1.314332,0,11.64864,0
4.640635,1.22137,5,0.433982,4,3.397668,2,1.069942,1,11.92072,0
3.871785,0.7810447,2,0.1969596,9,2.25824,0,0.5259938,1,7.125,0
3.871785,0.7810447,2,0.1969596,9,2.25824,0,0.5259938,1,7.125,0
6.238869,0.5169165,4,1.334575,5,1.987963,1,1.118405,1,7.51048,1
6.238869,0.5169165,4,1.334575,5,1.987963,1,1.118405,1,7.51048,1
6.238869,0.5169165,4,1.334575,5,1.987963,1,1.118405,1,7.51048,1
2.089747,2.066505,3,0.2339287,0,6.884636,1,0.7521469,0,8.799704,1
2.089747,2.066505,3,0.2339287,0,6.884636,1,0.7521469,0,8.799704,0
6.407867,1.772517,4,0.7704905,3,2.165108,0,1.141233,1,10.23373,0
